,Date,Total Portfolio Value
1609,2006-09-29,125.29328497483175
1610,2006-10-02,125.07995998332606
1611,2006-10-03,125.27170663412176
1612,2006-10-04,126.37898149694162
1613,2006-10-05,126.48156085912602
1614,2006-10-06,126.04849466937617
1615,2006-10-09,126.11224139695614
1616,2006-10-10,126.16067394733648
1617,2006-10-11,125.87752023682252
1618,2006-10-12,126.6738852585105
1619,2006-10-13,126.79429887920006
1620,2006-10-16,127.08313370728786
1621,2006-10-17,126.8321321300995
1622,2006-10-18,126.99114643572912
1623,2006-10-19,127.01217382814892
1624,2006-10-20,127.12432242551097
1625,2006-10-23,127.54067171725009
1626,2006-10-24,127.56985299421864
1627,2006-10-25,127.98611461892209
1628,2006-10-26,128.54595968869933
1629,2006-10-27,127.9804359645999
1630,2006-10-30,128.04595610070655
1631,2006-10-31,128.21988075197038
1632,2006-11-01,127.75366692548961
1633,2006-11-02,127.68093234439081
1634,2006-11-03,127.22630740537426
1635,2006-11-06,128.19268819946046
1636,2006-11-07,128.50835493529394
1637,2006-11-08,128.7747872494233
1638,2006-11-09,128.3680989874269
1639,2006-11-10,128.61866050787407
1640,2006-11-13,128.81467847019212
1641,2006-11-14,129.44738731062733
1642,2006-11-15,129.55690364170152
1643,2006-11-16,129.67602259903293
1644,2006-11-17,129.92181046743138
1645,2006-11-20,129.9248091702906
1646,2006-11-21,130.1077385560353
1647,2006-11-22,130.3325089513504
1648,2006-11-23,130.3325089513504
1649,2006-11-24,130.0952216890139
1650,2006-11-27,129.0159095232259
1651,2006-11-28,129.39326514038473
1652,2006-11-29,130.17033607270417
1653,2006-11-30,130.40211680984925
1654,2006-12-01,130.282365028999
1655,2006-12-04,131.04375109640324
1656,2006-12-05,131.38108088227148
1657,2006-12-06,131.1982653457868
1658,2006-12-07,130.8449329898108
1659,2006-12-08,130.8296216467073
1660,2006-12-11,131.1170896083152
1661,2006-12-12,131.12861547030514
1662,2006-12-13,131.0438721545185
1663,2006-12-14,131.72804563927284
1664,2006-12-15,131.82622875151992
1665,2006-12-18,131.57818848219668
1666,2006-12-19,131.751749778215
1667,2006-12-20,131.65136441346988
1668,2006-12-21,131.48622197189974
1669,2006-12-22,130.88833258643527
1670,2006-12-25,130.88833258643527
1671,2006-12-26,131.32357897398822
1672,2006-12-27,131.81458349569243
1673,2006-12-28,131.61859479692458
1674,2006-12-29,131.23619630667332
1675,2007-01-01,131.23619630667332
1676,2007-01-02,131.3111648573041
1677,2007-01-03,131.32172327152165
1678,2007-01-04,131.55952085664848
1679,2007-01-05,131.00506440785
1680,2007-01-08,131.2031024911543
1681,2007-01-09,131.1623179609254
1682,2007-01-10,131.26671891208815
1683,2007-01-11,131.6598966081608
1684,2007-01-12,131.98510425642135
1685,2007-01-15,131.98510425642135
1686,2007-01-16,132.1281866538639
1687,2007-01-17,131.9722402174942
1688,2007-01-18,131.8270986139279
1689,2007-01-19,132.02676292266236
1690,2007-01-22,131.65220348560516
1691,2007-01-23,131.84194314602584
1692,2007-01-24,132.53766739307514
1693,2007-01-25,131.45499744686538
1694,2007-01-26,131.32836389807306
1695,2007-01-29,131.23006188040048
1696,2007-01-30,131.7498365197403
1697,2007-01-31,132.45270055339643
1698,2007-02-01,132.9000520238606
1699,2007-02-02,133.10408171713945
1700,2007-02-05,133.1280371702223
1701,2007-02-06,133.30073231674015
1702,2007-02-07,133.51002156598184
1703,2007-02-08,133.43671464274956
1704,2007-02-09,132.71401070110855
1705,2007-02-12,132.41133036070616
1706,2007-02-13,133.03521719925226
1707,2007-02-14,133.93435319420595
1708,2007-02-15,134.10110551360043
1709,2007-02-16,134.05910004549585
1710,2007-02-19,134.05910004549585
1711,2007-02-20,134.365023718915
1712,2007-02-21,134.2334557605082
1713,2007-02-22,134.0949439373305
1714,2007-02-23,133.9301959626169
1715,2007-02-26,133.96480086611564
1716,2007-02-27,131.35325178152146
1717,2007-02-28,131.72994151785855
1718,2007-03-01,131.51732824659933
1719,2007-03-02,130.65980539719544
1720,2007-03-05,129.9026425897622
1721,2007-03-06,131.15088097572286
1722,2007-03-07,131.06475929204754
1723,2007-03-08,131.64695824392535
1724,2007-03-09,131.5047176059633
1725,2007-03-12,131.83001096868702
1726,2007-03-13,130.33163934589854
1727,2007-03-14,130.80583853732998
1728,2007-03-15,131.08820233420954
1729,2007-03-16,130.7552707641307
1730,2007-03-19,131.6158863967256
1731,2007-03-20,132.1889957175141
1732,2007-03-21,133.71281205317155
1733,2007-03-22,133.52424422461525
1734,2007-03-23,133.55325664388008
1735,2007-03-26,133.7123068241305
1736,2007-03-27,133.1525610659697
1737,2007-03-28,132.48598517365247
1738,2007-03-29,132.7710788610543
1739,2007-03-30,132.64886120500876
1740,2007-04-02,132.88971972312424
1741,2007-04-03,133.6446699997532
1742,2007-04-04,133.7769113509043
1743,2007-04-05,134.01858266797947
1744,2007-04-06,134.01858266797947
1745,2007-04-09,133.9237639639564
1746,2007-04-10,134.2070284759189
1747,2007-04-11,133.64539427397017
1748,2007-04-12,134.1736645138109
1749,2007-04-13,134.41825429295116
1750,2007-04-16,135.41891637566
1751,2007-04-17,135.73370885339236
1752,2007-04-18,135.8885899970041
1753,2007-04-19,135.76534914358012
1754,2007-04-20,136.56615897017574
1755,2007-04-23,136.44439409572146
1756,2007-04-24,136.48658498999092
1757,2007-04-25,137.31500416702778
1758,2007-04-26,137.15469386294546
1759,2007-04-27,137.11798321241668
1760,2007-04-30,136.63559374079907
1761,2007-05-01,136.83730442874577
1762,2007-05-02,137.40963627230724
1763,2007-05-03,137.74208034768174
1764,2007-05-04,138.03602415830076
1765,2007-05-07,138.30413807482756
1766,2007-05-08,138.21491269452332
1767,2007-05-09,138.4248729310047
1768,2007-05-10,137.26421386473285
1769,2007-05-11,138.05771624494764
1770,2007-05-14,137.88790854611648
1771,2007-05-15,137.73592888579344
1772,2007-05-16,138.54445119406995
1773,2007-05-17,138.36011303468064
1774,2007-05-18,138.83012136259745
1775,2007-05-21,139.04021650593293
1776,2007-05-22,138.88609374103183
1777,2007-05-23,138.71349824750962
1778,2007-05-24,137.86748993121728
1779,2007-05-25,138.3419383267199
1780,2007-05-28,138.3419383267199
1781,2007-05-29,138.46725073875564
1782,2007-05-30,139.21762285090654
1783,2007-05-31,139.2203098432372
1784,2007-06-01,139.3745427730926
1785,2007-06-04,139.63174813649792
1786,2007-06-05,139.04655662374336
1787,2007-06-06,138.31341043804113
1788,2007-06-07,136.46253589743168
1789,2007-06-08,137.38441063563292
1790,2007-06-11,137.4573678863532
1791,2007-06-12,136.21816892212763
1792,2007-06-13,137.66561588298413
1793,2007-06-14,138.07340314718158
1794,2007-06-15,138.80999702083517
1795,2007-06-18,138.81060755257408
1796,2007-06-19,139.13238333836466
1797,2007-06-20,137.8134474371747
1798,2007-06-21,138.2407963676996
1799,2007-06-22,137.22139821157324
1800,2007-06-25,137.1350545297157
1801,2007-06-26,136.79605533732914
1802,2007-06-27,137.6564981064762
1803,2007-06-28,137.50483667065413
1804,2007-06-29,137.60284040773388
1805,2007-07-02,138.61684646465645
1806,2007-07-03,138.82175587573852
1807,2007-07-04,138.82175587573852
1808,2007-07-05,138.60412038601987
1809,2007-07-06,138.78910434495296
1810,2007-07-09,138.9921760819654
1811,2007-07-10,138.06826607033224
1812,2007-07-11,138.45830265797616
1813,2007-07-12,140.0081486752964
1814,2007-07-13,140.32089872753644
1815,2007-07-16,140.32852302532777
1816,2007-07-17,140.20657057714152
1817,2007-07-18,140.2130668693866
1818,2007-07-19,140.55885165923456
1819,2007-07-20,139.63924475456034
1820,2007-07-23,140.05004110317907
1821,2007-07-24,138.3398151248221
1822,2007-07-25,138.8159611468796
1823,2007-07-26,137.0414378392471
1824,2007-07-27,135.6497840023236
1825,2007-07-30,136.42873086124615
1826,2007-07-31,135.47360132381536
1827,2007-08-01,136.10382439199043
1828,2007-08-02,136.53724874488228
1829,2007-08-03,134.4865479967097
1830,2007-08-06,136.36079263616097
1831,2007-08-07,136.88009876144645
1832,2007-08-08,137.86785229986063
1833,2007-08-09,135.49196405182101
1834,2007-08-10,135.51962104551518
1835,2007-08-13,135.51057724120935
1836,2007-08-14,134.11217361123164
1837,2007-08-15,132.99378051231974
1838,2007-08-16,133.49184318094598
1839,2007-08-17,135.38796325791256
1840,2007-08-20,135.47738510015037
1841,2007-08-21,135.69685032643702
1842,2007-08-22,136.59473193558412
1843,2007-08-23,136.54352835386757
1844,2007-08-24,137.52059480437447
1845,2007-08-27,136.95454645328897
1846,2007-08-28,135.15853969797152
1847,2007-08-29,136.86856588121412
1848,2007-08-30,136.64714121234627
1849,2007-08-31,137.4592867995839
1850,2007-09-03,137.4592867995839
1851,2007-09-04,138.332213967161
1852,2007-09-05,137.68776762616747
1853,2007-09-06,137.99944996581218
1854,2007-09-07,137.00323596396427
1855,2007-09-10,137.03314744903759
1856,2007-09-11,138.01192237417195
1857,2007-09-12,137.90649852591932
1858,2007-09-13,138.4357381592122
1859,2007-09-14,138.51545922117333
1860,2007-09-17,138.09926959074096
1861,2007-09-18,140.68765641928553
1862,2007-09-19,141.202815827921
1863,2007-09-20,140.22567810570308
1864,2007-09-21,140.7611823166525
1865,2007-09-24,140.34033913558753
1866,2007-09-25,140.33995407011653
1867,2007-09-26,140.8333822720076
1868,2007-09-27,141.34464931030863
1869,2007-09-28,141.05580051180098
1870,2007-10-01,142.27462630023598
1871,2007-10-02,142.34852949504005
1872,2007-10-03,141.96889913415987
1873,2007-10-04,142.2360295614999
1874,2007-10-05,142.78781055892267
1875,2007-10-08,142.50302943732015
1876,2007-10-09,143.24380144052694
1877,2007-10-10,143.1100712230076
1878,2007-10-11,142.67791218207344
1879,2007-10-12,143.02215822975063
1880,2007-10-15,142.34201023396457
1881,2007-10-16,141.81043386065338
1882,2007-10-17,142.26248542112023
1883,2007-10-18,142.3276011842184
1884,2007-10-19,140.33127287085446
1885,2007-10-22,140.64814075969682
1886,2007-10-23,141.43503499974986
1887,2007-10-24,141.4406067970284
1888,2007-10-25,141.3092121369175
1889,2007-10-26,142.38676244978677
1890,2007-10-29,142.77848099723022
1891,2007-10-30,142.1967018745909
1892,2007-10-31,142.99655948015098
1893,2007-11-01,140.96848943857466
1894,2007-11-02,141.19509391489058
1895,2007-11-05,140.62962755259957
1896,2007-11-06,141.54048975433454
1897,2007-11-07,139.0685366081857
1898,2007-11-08,139.10898520864583
1899,2007-11-09,138.0225294110243
1900,2007-11-12,137.19569830256887
1901,2007-11-13,139.54391249930123
1902,2007-11-14,138.98319966993387
1903,2007-11-15,138.1245521850252
1904,2007-11-16,138.52886034836817
1905,2007-11-19,137.24524373882284
1906,2007-11-20,137.55437417490276
1907,2007-11-21,136.3947405583682
1908,2007-11-22,136.3947405583682
1909,2007-11-23,137.86334349206632
1910,2007-11-26,136.43488127628564
1911,2007-11-27,137.40886635751806
1912,2007-11-28,139.64769965120843
1913,2007-11-29,139.86776949801668
1914,2007-11-30,140.51434704216456
1915,2007-12-03,140.21788272887375
1916,2007-12-04,139.65439793431995
1917,2007-12-05,140.9134574967719
1918,2007-12-06,141.93072985439017
1919,2007-12-07,141.39677063393216
1920,2007-12-10,142.000620091126
1921,2007-12-11,140.28381861314338
1922,2007-12-12,140.64224267201703
1923,2007-12-13,140.55403851489507
1924,2007-12-14,139.2200181782974
1925,2007-12-17,138.0941847017053
1926,2007-12-18,138.87955050230897
1927,2007-12-19,138.92421101044513
1928,2007-12-20,139.4865566530569
1929,2007-12-21,140.52134510084935
1930,2007-12-24,141.0928850268586
1931,2007-12-25,141.0928850268586
1932,2007-12-26,140.9992379347969
1933,2007-12-27,140.0183410960874
1934,2007-12-28,140.47934036350202
1935,2007-12-31,140.10445982008022
1936,2008-01-01,140.10445982008022
1937,2008-01-02,139.2600687656958
1938,2008-01-03,139.25419720058466
1939,2008-01-04,137.2941317234452
1940,2008-01-07,137.64443770719822
1941,2008-01-08,136.07739687632858
1942,2008-01-09,137.31058197681025
1943,2008-01-10,137.78990734137682
1944,2008-01-11,136.8694721381393
1945,2008-01-14,137.8618105447486
1946,2008-01-15,135.89690407887758
1947,2008-01-16,135.36003929525617
1948,2008-01-17,133.05293124079245
1949,2008-01-18,132.53457068099098
1950,2008-01-21,132.53457068099098
1951,2008-01-22,131.93638422297167
1952,2008-01-23,133.83393201811336
1953,2008-01-24,134.13425922905645
1954,2008-01-25,133.00151215186543
1955,2008-01-28,134.50759001934898
1956,2008-01-29,134.88785801734895
1957,2008-01-30,134.3403528482874
1958,2008-01-31,135.900584637073
1959,2008-02-01,137.0634984178626
1960,2008-02-04,136.09490802029956
1961,2008-02-05,133.50355277800242
1962,2008-02-06,132.81606327552961
1963,2008-02-07,133.18696827721095
1964,2008-02-08,132.97444101746953
1965,2008-02-11,133.54464684582985
1966,2008-02-12,133.9757635110899
1967,2008-02-13,135.10640800950017
1968,2008-02-14,133.6474876354997
1969,2008-02-15,133.75578441298268
1970,2008-02-18,133.75578441298268
1971,2008-02-19,133.37300147504698
1972,2008-02-20,133.9761687046278
1973,2008-02-21,133.32716106184657
1974,2008-02-22,133.88882279706354
1975,2008-02-25,134.7655334251886
1976,2008-02-26,135.5279513936274
1977,2008-02-27,135.57604250379921
1978,2008-02-28,135.14973548743114
1979,2008-02-29,133.2144237073468
1980,2008-03-03,133.19410562762891
1981,2008-03-04,132.6435198400353
1982,2008-03-05,132.74344039509305
1983,2008-03-06,130.802290945266
1984,2008-03-07,130.32827411160946
1985,2008-03-10,129.2443358599112
1986,2008-03-11,131.91575966416977
1987,2008-03-12,131.66158730392584
1988,2008-03-13,131.9149785482388
1989,2008-03-14,130.4425251185694
1990,2008-03-17,130.16257970561801
1991,2008-03-18,133.25613475853464
1992,2008-03-19,131.5739528387154
1993,2008-03-20,133.58638382731937
1994,2008-03-21,133.58638382731937
1995,2008-03-24,134.4494449923566
1996,2008-03-25,134.7717368177053
1997,2008-03-26,134.0305699564778
1998,2008-03-27,132.96465042370852
1999,2008-03-28,132.4788268226579
2000,2008-03-31,133.05855960261124
2001,2008-04-01,135.73420059883327
2002,2008-04-02,135.4680439422197
2003,2008-04-03,135.64028760562536
2004,2008-04-04,136.09312333379208
2005,2008-04-07,136.12259088652488
2006,2008-04-08,135.71008578616866
2007,2008-04-09,135.24541752087944
2008,2008-04-10,135.46227549610592
2009,2008-04-11,133.90483072110771
2010,2008-04-14,133.53824179520996
2011,2008-04-15,133.7271698469761
2012,2008-04-16,135.2727943058599
2013,2008-04-17,135.2674098759534
2014,2008-04-18,136.9018592449684
2015,2008-04-21,136.94183653158635
2016,2008-04-22,136.2162568986554
2017,2008-04-23,136.43346144071427
2018,2008-04-24,136.715852205907
2019,2008-04-25,137.23127946441252
2020,2008-04-28,137.3033341014638
2021,2008-04-29,137.05803744860543
2022,2008-04-30,136.93247737455368
2023,2008-05-01,138.50017882993447
2024,2008-05-02,138.63670841533673
2025,2008-05-05,138.27041552338014
2026,2008-05-06,138.85169122693858
2027,2008-05-07,137.38358361765964
2028,2008-05-08,137.8926812739148
2029,2008-05-09,137.3413072069838
2030,2008-05-12,138.2634542219102
2031,2008-05-13,137.8805871921711
2032,2008-05-14,138.18336992926604
2033,2008-05-15,139.4787216195513
2034,2008-05-16,139.60918259770483
2035,2008-05-19,139.79323302850452
2036,2008-05-20,139.12470461782294
2037,2008-05-21,137.5682340578406
2038,2008-05-22,137.5048631200713
2039,2008-05-23,136.5746618469625
2040,2008-05-26,136.5746618469625
2041,2008-05-27,136.91786319413413
2042,2008-05-28,137.03787703998657
2043,2008-05-29,137.3207980495701
2044,2008-05-30,137.61657572666397
2045,2008-06-02,136.89510124220234
2046,2008-06-03,136.56584733729113
2047,2008-06-04,136.4395077796512
2048,2008-06-05,137.8851023633071
2049,2008-06-06,135.38477951094302
2050,2008-06-09,135.1872270885354
2051,2008-06-10,134.60938496615842
2052,2008-06-11,133.36361514441603
2053,2008-06-12,133.27589712876386
2054,2008-06-13,134.41035642508126
2055,2008-06-16,134.4558399956726
2056,2008-06-17,134.02747382523287
2057,2008-06-18,133.4877386549779
2058,2008-06-19,133.69637683558162
2059,2008-06-20,132.26613643691147
2060,2008-06-23,132.1320236262825
2061,2008-06-24,132.03018422522666
2062,2008-06-25,132.50435904287082
2063,2008-06-26,130.27442779115546
2064,2008-06-27,130.0811215272256
2065,2008-06-30,130.22016622985979
2066,2008-07-01,130.46763408028391
2067,2008-07-02,129.07327111409506
2068,2008-07-03,129.1085477591025
2069,2008-07-04,129.1085477591025
2070,2008-07-07,128.5349295268914
2071,2008-07-08,130.1322199238679
2072,2008-07-09,128.52094128615485
2073,2008-07-10,129.08028622139983
2074,2008-07-11,127.8958079364323
2075,2008-07-14,127.4023483542536
2076,2008-07-15,126.6246236975077
2077,2008-07-16,128.2123204902709
2078,2008-07-17,128.7350190981117
2079,2008-07-18,128.55839270630227
2080,2008-07-21,128.59188809006116
2081,2008-07-22,129.55832994741655
2082,2008-07-23,129.84046836104164
2083,2008-07-24,128.44028867396776
2084,2008-07-25,128.44928467923512
2085,2008-07-28,127.30742244510043
2086,2008-07-29,129.01892024282103
2087,2008-07-30,130.3853717395562
2088,2008-07-31,129.5014652866229
2089,2008-08-01,129.11003104117844
2090,2008-08-04,128.3104062149762
2091,2008-08-05,130.48354303609233
2092,2008-08-06,130.61021755707583
2093,2008-08-07,129.49391869163077
2094,2008-08-08,131.39572745934586
2095,2008-08-11,131.80751715772544
2096,2008-08-12,131.0380907040267
2097,2008-08-13,130.7238783652272
2098,2008-08-14,131.28262438207207
2099,2008-08-15,131.75185259185196
2100,2008-08-18,130.60602325920144
2101,2008-08-19,129.8235971827525
2102,2008-08-20,130.564099098737
2103,2008-08-21,130.6081967148873
2104,2008-08-22,131.45169966264933
2105,2008-08-25,130.07983274810428
2106,2008-08-26,130.4096161193137
2107,2008-08-27,131.1356799799843
2108,2008-08-28,132.32638719046588
2109,2008-08-29,131.19877076681044
2110,2008-09-01,131.19877076681044
2111,2008-09-02,131.03706704321263
2112,2008-09-03,131.0276458964155
2113,2008-09-04,128.7475316917201
2114,2008-09-05,129.00847560753445
2115,2008-09-08,131.11343972140818
2116,2008-09-09,128.37889094465805
2117,2008-09-10,128.77843326653982
2118,2008-09-11,129.89103467953927
2119,2008-09-12,129.81099829251121
2120,2008-09-15,126.3354773242003
2121,2008-09-16,127.454880058112
2122,2008-09-17,123.67385699595684
2123,2008-09-18,126.70105723015982
2124,2008-09-19,129.40560190998096
2125,2008-09-22,126.27958894816734
2126,2008-09-23,124.98660455997098
2127,2008-09-24,124.9341755074019
2128,2008-09-25,126.20248707413015
2129,2008-09-26,126.37955560357929
2130,2008-09-29,120.00687621803007
2131,2008-09-30,123.13034659123562
2132,2008-10-01,122.92791656787014
2133,2008-10-02,120.11175190852835
2134,2008-10-03,119.21460929105596
2135,2008-10-06,116.90242567944752
2136,2008-10-07,112.7791327837347
2137,2008-10-08,111.57064899292526
2138,2008-10-09,106.27341121201498
2139,2008-10-10,105.33136970504697
2140,2008-10-13,112.00228591027735
2141,2008-10-14,111.35769057518526
2142,2008-10-15,105.5323086417716
2143,2008-10-16,108.1049034176664
2144,2008-10-17,107.64296446583688
2145,2008-10-20,110.76237682686136
2146,2008-10-21,109.29714786276712
2147,2008-10-22,105.64879547720273
2148,2008-10-23,106.46456523982425
2149,2008-10-24,103.96490556721145
2150,2008-10-27,101.95194596419972
2151,2008-10-28,107.5825876393096
2152,2008-10-29,106.90379756590073
2153,2008-10-30,108.40812829393512
2154,2008-10-31,109.26620623085373
2155,2008-11-03,109.32649143368991
2156,2008-11-04,112.40038599529203
2157,2008-11-05,109.3139484917713
2158,2008-11-06,106.20389916879051
2159,2008-11-07,107.76924607972707
2160,2008-11-10,107.18089563326947
2161,2008-11-11,105.88012664155191
2162,2008-11-12,103.10503137240937
2163,2008-11-13,106.55607049827336
2164,2008-11-14,104.18226473388373
2165,2008-11-17,102.74544312365268
2166,2008-11-18,103.31405926391778
2167,2008-11-19,99.98735347944685
2168,2008-11-20,96.61009429129446
2169,2008-11-21,99.68838924814845
2170,2008-11-24,102.91766548470056
2171,2008-11-25,103.98014560393688
2172,2008-11-26,106.02825209190249
2173,2008-11-27,106.02825209190249
2174,2008-11-28,106.59788086652406
2175,2008-12-01,101.74018453670709
2176,2008-12-02,103.91916590967966
2177,2008-12-03,105.38912209202198
2178,2008-12-04,104.01632486233461
2179,2008-12-05,105.86623451700129
2180,2008-12-08,108.0269794378168
2181,2008-12-09,106.91390278730131
2182,2008-12-10,107.72473451676942
2183,2008-12-11,106.21879232139705
2184,2008-12-12,106.66464582315263
2185,2008-12-15,106.04676034462886
2186,2008-12-16,109.25171755549073
2187,2008-12-17,109.04787583648852
2188,2008-12-18,108.05671604163115
2189,2008-12-19,108.1765964569305
2190,2008-12-22,107.10561157207256
2191,2008-12-23,106.526653274345
2192,2008-12-24,106.87933965737646
2193,2008-12-25,106.87933965737646
2194,2008-12-26,107.28482896570006
2195,2008-12-29,107.18649647459821
2196,2008-12-30,108.67214332154371
2197,2008-12-31,109.3266126976572
2198,2009-01-01,109.3266126976572
2199,2009-01-02,111.28617076400624
2200,2009-01-05,110.98494094747129
2201,2009-01-06,111.68779513320695
2202,2009-01-07,109.73130634178384
2203,2009-01-08,110.02739207073606
2204,2009-01-09,108.60511619681535
2205,2009-01-12,107.17451603893505
2206,2009-01-13,107.25634082854626
2207,2009-01-14,105.04158597566013
2208,2009-01-15,105.0903529191197
2209,2009-01-16,105.49392464890471
2210,2009-01-19,105.49392464890471
2211,2009-01-20,101.87077562129858
2212,2009-01-21,104.46669370297599
2213,2009-01-22,103.43550364621345
2214,2009-01-23,103.76420031650598
2215,2009-01-26,104.1557919706751
2216,2009-01-27,105.0607905548878
2217,2009-01-28,107.17640717759716
2218,2009-01-29,104.69714998724619
2219,2009-01-30,103.15116965445789
2220,2009-02-02,103.30644857381813
2221,2009-02-03,104.17570396553256
2222,2009-02-04,103.62659853916401
2223,2009-02-05,104.73560410133754
2224,2009-02-06,106.47541734309905
2225,2009-02-09,106.60441778976119
2226,2009-02-10,103.53536836501169
2227,2009-02-11,104.20183160581031
2228,2009-02-12,104.3924175411936
2229,2009-02-13,103.5015931133658
2230,2009-02-16,103.5015931133658
2231,2009-02-17,100.80715842564854
2232,2009-02-18,100.60572376651612
2233,2009-02-19,99.69877351850208
2234,2009-02-20,99.08698906836469
2235,2009-02-23,96.94584948323322
2236,2009-02-24,99.26099668630062
2237,2009-02-25,98.42162547744161
2238,2009-02-26,97.45128790476576
2239,2009-02-27,96.03332760790715
2240,2009-03-02,93.47473382094358
2241,2009-03-03,93.07544065783472
2242,2009-03-04,94.27874807601873
2243,2009-03-05,92.09394862001709
2244,2009-03-06,92.12689735076484
2245,2009-03-09,91.46488060895328
2246,2009-03-10,94.82101406743375
2247,2009-03-11,95.065540937584
2248,2009-03-12,97.45543070063619
2249,2009-03-13,97.91846381014636
2250,2009-03-16,97.64675245363777
2251,2009-03-17,99.50571923094218
2252,2009-03-18,101.39996346926834
2253,2009-03-19,100.52954422198593
2254,2009-03-20,99.25876273585837
2255,2009-03-23,103.58180946341702
2256,2009-03-24,102.30459110183625
2257,2009-03-25,102.82100869677876
2258,2009-03-26,104.42438891862285
2259,2009-03-27,103.0930635027851
2260,2009-03-30,100.89207707831869
2261,2009-03-31,101.76848070379322
2262,2009-04-01,102.8854314656237
2263,2009-04-02,104.66999097933727
2264,2009-04-03,105.14419995588673
2265,2009-04-06,104.59500994106622
2266,2009-04-07,103.12643823320658
2267,2009-04-08,104.01371504174168
2268,2009-04-09,106.44540067230685
2269,2009-04-10,106.44540067230685
2270,2009-04-13,106.81180931036042
2271,2009-04-14,105.57433834896186
2272,2009-04-15,106.48036423883212
2273,2009-04-16,107.47072583445052
2274,2009-04-17,107.67086618835405
2275,2009-04-20,104.86692410603192
2276,2009-04-21,106.1903940063546
2277,2009-04-22,105.61050042174635
2278,2009-04-23,106.35488899042724
2279,2009-04-24,107.45149775826687
2280,2009-04-27,106.90445710543668
2281,2009-04-28,106.62690812660445
2282,2009-04-29,108.04176005263778
2283,2009-04-30,108.054143598178
2284,2009-05-01,108.37241019654516
2285,2009-05-04,110.7985323529021
2286,2009-05-05,110.58901287221008
2287,2009-05-06,111.9319187528634
2288,2009-05-07,110.86516155546397
2289,2009-05-08,112.64476805861665
2290,2009-05-11,111.27807447847732
2291,2009-05-12,111.24166985085468
2292,2009-05-13,109.4253295385133
2293,2009-05-14,110.14416729901058
2294,2009-05-15,109.36588322040272
2295,2009-05-18,111.41031272648763
2296,2009-05-19,111.36183437126931
2297,2009-05-20,111.15885367982804
2298,2009-05-21,109.78363501052372
2299,2009-05-22,109.5850488420328
2300,2009-05-25,109.5850488420328
2301,2009-05-26,111.36915891589919
2302,2009-05-27,109.73189643292179
2303,2009-05-28,110.85138586744924
2304,2009-05-29,112.2716596075122
2305,2009-06-01,113.77534932978456
2306,2009-06-02,114.08826539314201
2307,2009-06-03,113.2583853223874
2308,2009-06-04,113.84564657881981
2309,2009-06-05,113.30674148118104
2310,2009-06-08,113.12925512214147
2311,2009-06-09,113.51768635789502
2312,2009-06-10,113.14801376463672
2313,2009-06-11,113.75793600855522
2314,2009-06-12,114.02954738800204
2315,2009-06-15,112.46154757930492
2316,2009-06-16,111.655366905651
2317,2009-06-17,111.67968725070627
2318,2009-06-18,111.91692303248821
2319,2009-06-19,112.27936309753818
2320,2009-06-22,110.29883990533179
2321,2009-06-23,110.52705643344308
2322,2009-06-24,110.92216252284518
2323,2009-06-25,112.67531700790181
2324,2009-06-26,112.64278881314377
2325,2009-06-29,113.31236966154496
2326,2009-06-30,112.68929282768413
2327,2009-07-01,113.02707891226618
2328,2009-07-02,111.06754916631164
2329,2009-07-03,111.06754916631164
2330,2009-07-06,111.26675220589641
2331,2009-07-07,109.97038319048077
2332,2009-07-08,110.17180029569488
2333,2009-07-09,110.22998004010981
2334,2009-07-10,110.19816064506637
2335,2009-07-13,111.8951132556474
2336,2009-07-14,112.09674356775838
2337,2009-07-15,113.94586343148195
2338,2009-07-16,114.68739924428056
2339,2009-07-17,114.56645917474458
2340,2009-07-20,115.58030634721067
2341,2009-07-21,116.08725983529678
2342,2009-07-22,115.95785964358228
2343,2009-07-23,117.42935846147257
2344,2009-07-24,117.75650060433172
2345,2009-07-27,117.94496403731773
2346,2009-07-28,117.80741561433194
2347,2009-07-29,117.50205128001672
2348,2009-07-30,118.50010333048252
2349,2009-07-31,118.87279559297855
2350,2009-08-03,119.86278972724365
2351,2009-08-04,120.05897044900549
2352,2009-08-05,119.73387379290756
2353,2009-08-06,119.3655754427075
2354,2009-08-07,120.23786987877261
2355,2009-08-10,120.19653847110061
2356,2009-08-11,119.35367485258229
2357,2009-08-12,120.25313442052376
2358,2009-08-13,120.99523969387565
2359,2009-08-14,120.40457963102571
2360,2009-08-17,118.59550263827987
2361,2009-08-18,119.28655072861041
2362,2009-08-19,119.90664992531197
2363,2009-08-20,120.83956403805013
2364,2009-08-21,122.11215525992779
2365,2009-08-24,122.22933981883557
2366,2009-08-25,122.50960744419385
2367,2009-08-26,122.55869634523845
2368,2009-08-27,122.76102814713738
2369,2009-08-28,122.66846303182035
2370,2009-08-31,122.15578927345287
2371,2009-09-01,120.50604825887834
2372,2009-09-02,120.43580936753892
2373,2009-09-03,121.02364897954595
2374,2009-09-04,121.85083498456974
2375,2009-09-07,121.85083498456974
2376,2009-09-08,122.55949565429158
2377,2009-09-09,123.17898235040678
2378,2009-09-10,124.26815233455011
2379,2009-09-11,124.20375449818864
2380,2009-09-14,124.62095381998577
2381,2009-09-15,124.81756520358658
2382,2009-09-16,126.04131164679256
2383,2009-09-17,125.97571065692314
2384,2009-09-18,126.04905048273193
2385,2009-09-21,125.77274375851074
